date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson
2021-07-25,34587.3,462.70000000000437,185.97661143272828,2.891234643929997e-05,10.451241841642611,1196281321.2900002,32.5815859474327,1.3416073452313562,1.339844435222646
2021-07-26,37115.7,2528.399999999994,192.65435370112974,2.6942776237549072e-05,10.521795339672865,1377575186.4899998,33.35691553468125,1.3787633378429955,1.3759076226306444
2021-07-27,38284.4,1168.7000000000044,195.6639977103606,2.6120299652077606e-05,10.55279778149024,1465695283.3600001,33.703418133101074,1.3951984005190203,1.3918465867472616
2021-07-28,40102.8,1818.4000000000015,200.25683508934222,2.4935914699222995e-05,10.599201436293388,1608234567.8400002,34.22879145892684,1.4199220609721093,1.4158093596028731
2021-07-29,39560.9,-541.9000000000015,198.8992207124,2.5277483575955045e-05,10.585596535730646,1565064808.8100002,34.07391646610803,1.4126579731760207,1.4087706425181197
2021-07-30,41175.5,1614.5999999999985,202.91747090874162,2.4286286748187634e-05,10.625598698262944,1695421800.25,34.531302542865525,1.4340530902454813,1.4294976612625452
2021-07-31,41980.2,804.6999999999971,204.8907025709073,2.382075359336068e-05,10.644953357536691,1762337192.0399997,34.75480326268903,1.4444449116545455,1.4395602844307436
2021-08-01,41092.3,-887.8999999999942,202.7123577880737,2.433545944130652e-05,10.623576035000637,1688577119.2900002,34.50802865726837,1.4329685984987348,1.4284473480621027
2021-08-02,39210.5,-1881.800000000003,198.0164134611068,2.5503372821055586e-05,10.57669984705409,1537463310.25,33.97301780844886,1.4079146908441564,1.4041737086604427
2021-08-03,38322.7,-887.8000000000029,195.76184510777375,2.60941948244774e-05,10.553797688892846,1468629335.2899997,33.71465343780258,1.3957295762285202,1.3923615991817833
2021-08-04,39833.8,1511.1000000000058,199.58406750038944,2.5104308401407848e-05,10.59247107709814,1586731622.4400003,34.1520868455859,1.416326903283458,1.4123259311047027
2021-08-05,40926.5,1092.699999999997,202.3029905859031,2.4434046400254116e-05,10.619533053980604,1674978402.25,34.46155487810328,1.4308017269324278,1.426348666926594
2021-08-06,42482.8,1556.300000000003,206.11356093183196,2.3538938111423915e-05,10.656854567114628,1804788295.8400002,34.892951836522755,1.4508478505913995,1.4457588636844856
2021-08-07,43644.2,1161.3999999999942,208.91194317223705,2.2912551954211557e-05,10.68382567729588,1904816193.6399996,35.208066763462256,1.4653952182320333,1.4598376235784163
2021-08-08,44260.3,616.1000000000058,210.3813204635811,2.2593610978687445e-05,10.697843391711306,1958974156.0900002,35.37296391865483,1.4729760966135332,1.4671719384741018
2021-08-09,45719.2,1458.8999999999942,213.82048545450456,2.1872648690265796e-05,10.730273619942885,2090245248.6399996,35.757422619687205,1.490567624541698,1.4841850940129162
2021-08-10,45726.5,7.30000000000291,213.8375551674682,2.186915683465824e-05,10.730433277532372,2090912802.25,35.75932565162626,1.4906544131330757,1.4842690076804885
2021-08-11,46371.3,644.8000000000029,215.33996377820816,2.1565062872940806e-05,10.744436012360218,2150297463.69,35.92662524142952,1.498273198233586,1.4916345952454126
2021-08-12,44249.3,-2122.0,210.3551758336362,2.259922755840205e-05,10.697594831101911,1958000550.4900002,35.370033264908116,1.4728415529666756,1.467041784869361
2021-08-13,47588.1,3338.7999999999956,218.14696880772834,2.1013656775538425e-05,10.770338008964302,2264627261.6099997,36.238158637296415,1.5124028852196751,1.5052904179726916
2021-08-14,47049.8,-538.2999999999956,216.90965861390313,2.1254075468971174e-05,10.758961894207467,2213683680.0400004,36.10100236881374,1.506191290890492,1.4992878258754474
2021-08-15,46886.0,-163.8000000000029,216.53175286779535,2.1328328285628973e-05,10.755474402409464,2198296996.0,36.0590594362558,1.5042888868471282,1.4974492172664846
2021-08-16,46069.8,-816.1999999999971,214.63876630282797,2.1706193645294747e-05,10.737912916700656,2122426472.0400002,35.84859250361741,1.4947223045499156,1.4882019114188785
2021-08-17,44776.7,-1293.1000000000058,211.60505665035512,2.23330437481994e-05,10.709443193824018,2004952862.8899996,35.510001810525075,1.4792598036219635,1.47325004703361
2021-08-18,44621.8,-154.89999999999418,211.2387275098958,2.241057061794907e-05,10.705977807827276,1991105035.2400002,35.46900687129201,1.477381583384475,1.471433397025894
2021-08-19,46623.0,2001.199999999997,215.9235975987803,2.144864122857817e-05,10.749849260583721,2173704129.0,35.991510343773534,1.5012222252988123,1.4944851810656494
2021-08-20,49303.9,2680.9000000000015,222.0448152963721,2.0282371171448913e-05,10.805758464407019,2430874555.21,36.668551785540956,1.531802111972331,1.5240300142429926
2021-08-21,49209.2,-94.70000000000437,221.8314675603982,2.032140331482731e-05,10.803835876869517,2421545364.64,36.64505981368,1.5307468470985166,1.5230108998194725
2021-08-22,48713.8,-495.3999999999942,220.71202957700336,2.0528063916179807e-05,10.793717636486146,2373034310.44,36.52167349802527,1.5251975173101266,1.5176511671694375
2021-08-23,49563.3,849.5,222.62816533403856,2.0176219097598423e-05,10.81100591948275,2456520706.8900003,36.732746771953856,1.5346836640132302,1.5268126953400099
2021-08-24,48201.0,-1362.300000000003,219.54726142678254,2.0746457542374638e-05,10.783135046711445,2323336401.0,36.39306916303059,1.5194013190246805,1.5120520888639535
2021-08-25,49076.2,875.1999999999971,221.53148760390698,2.0376475766257374e-05,10.80112947121453,2408473406.4399996,36.612015921914626,1.5292618089804921,1.521576682772181
2021-08-26,47263.7,-1812.5,217.40216190277408,2.11578864964021e-05,10.763497837985302,2233857337.6899996,36.15562769366377,1.5086669092172826,1.50168027554276
2021-08-27,48999.3,1735.6000000000058,221.35785506730952,2.0408454814660616e-05,10.799561291276436,2400931400.4900002,36.592882846747074,1.5284015683467733,1.5207458534136244
2021-08-28,48972.1,-27.200000000004366,221.2964075623461,2.0419790043718772e-05,10.799006027174896,2398266578.41,36.58611056876132,1.5280970147576913,1.5204517074739816
2021-08-29,48912.4,-59.69999999999709,221.16147946692706,2.0444713406007472e-05,10.797786222049417,2392422873.76,36.571237617585545,1.52742804809015,1.5198055926899092
